V1	V2	gene
ENST00000375832.5|LY6G6F	0.916707250301339	LY6G6F
ENST00000409239.5|LY6G6E	0.843138106153886	LY6G6E
ENST00000375809.7|MPIG6B	0.948756577437304	MPIG6B
ENST00000495859.1|LY6G6C	0.900828369212931	LY6G6C
ENST00000375792.7|DDAH2	0.905729986480691	DDAH2
ENST00000375780.6|CLIC1	0.973994982246505	CLIC1
ENST00000375755.8|MSH5	0.888180881731963	MSH5
ENST00000493662.6|MSH5-SAPCD1	0.888180881731963	MSH5-SAPCD1
ENST00000415669.3|SAPCD1	0.947668842765687	SAPCD1
ENST00000375688.5|VWA7	0.902957000832779	VWA7
ENST00000375663.8|VARS1	0.876099432380541	VARS1
ENST00000375661.6|LSM2	0.920347664987048	LSM2
ENST00000375654.5|HSPA1L	0.956011328778797	HSPA1L
ENST00000375651.7|HSPA1A	0.95418256906765	HSPA1A
ENST00000375650.5|HSPA1B	0.95418256906765	HSPA1B
ENST00000375631.5|NEU1	0.928243897063555	NEU1
ENST00000544672.5|SLC44A4	0.910872385732136	SLC44A4
ENST00000299367.10|C2	0.959125193604495	C2
ENST00000375527.3|ZBTB12	0.96921509309267	ZBTB12
ENST00000456570.5|XXbac-BPG116M5.17	0.959125193604495	XXbac-BPG116M5.17
ENST00000425368.7|CFB	0.946185731865658	CFB
ENST00000375429.8|NELFE	0.944756266213113	NELFE
ENST00000375394.7|SKIV2L	0.90728278011366	SKIV2L
ENST00000375349.7|DXO	0.898890285993319	DXO
ENST00000375331.7|STK19	0.873693879966638	STK19
ENST00000428956.7|C4A	0.933336728946671	C4A
ENST00000435363.7|C4B	0.933336728946671	C4B
ENST00000644719.2|CYP21A2	0.916821000013404	CYP21A2
ENST00000647633.1|TNXB	0.848820616179845	TNXB
ENST00000375203.8|ATF6B	0.967563958563708	ATF6B
ENST00000375156.4|FKBPL	0.873256884155267	FKBPL
ENST00000211413.10|PRRT1	0.915019899136244	PRRT1
ENST00000428778.5|XXbac-BPG300A18.14	0.855365602041049	XXbac-BPG300A18.14
ENST00000395523.5|PPT2	0.918965534632388	PPT2
ENST00000422437.5|PPT2-EGFL8	0.918965534632388	PPT2-EGFL8
ENST00000395512.5|EGFL8	0.929614093332599	EGFL8
ENST00000395499.5|AGPAT1	0.937023145957894	AGPAT1
ENST00000375094.4|RNF5	0.951739858320246	RNF5
ENST00000375069.7|AGER	0.938798493422207	AGER
ENST00000375050.6|PBX2	0.910874089664659	PBX2
ENST00000487761.5|GPSM3	0.906577732543969	GPSM3
ENST00000375023.3|NOTCH4	0.868669825957797	NOTCH4
ENST00000612031.4|TSBP1	0.896833150534388	TSBP1
ENST00000395388.7|HLA-DRA	0.920898908614761	HLA-DRA
ENST00000374975.4|HLA-DRB5	0.939427869015255	HLA-DRB5
ENST00000360004.5|HLA-DRB1	0.939427869015255	HLA-DRB1
ENST00000482745.5|HLA-DQA1	0.878243118531506	HLA-DQA1
ENST00000399084.5|HLA-DQB1	0.848214806544944	HLA-DQB1
ENST00000374940.4|HLA-DQA2	0.886918985608736	HLA-DQA2
ENST00000435145.6|HLA-DQB2	0.93479102959022	HLA-DQB2
ENST00000648009.1|HLA-DOB	0.891046094412361	HLA-DOB
ENST00000452392.2|XXbac-BPG246D15.9	0.915660655075118	XXbac-BPG246D15.9
ENST00000620123.4|TAP2	0.915660655075118	TAP2
ENST00000374881.3|PSMB8	0.852817890215962	PSMB8
ENST00000374859.3|PSMB9	0.902263601670104	PSMB9
ENST00000354258.5|TAP1	0.903748870081809	TAP1
ENST00000418107.3|HLA-DMB	0.894739988253062	HLA-DMB
ENST00000429234.1|XXbac-BPG181M17.5	0.876462376204886	XXbac-BPG181M17.5
ENST00000374843.9|HLA-DMA	0.876462376204886	HLA-DMA
ENST00000374825.9|BRD2	0.913613864398701	BRD2
ENST00000229829.7|HLA-DOA	0.891143369029941	HLA-DOA
ENST00000419277.5|HLA-DPA1	0.910077122508566	HLA-DPA1
ENST00000418931.7|HLA-DPB1	0.889574259592452	HLA-DPB1
ENST00000341947.7|COL11A2	0.955472863807999	COL11A2
ENST00000374680.4|RXRB	0.916425101530417	RXRB
ENST00000374677.8|SLC39A7	0.930368525629047	SLC39A7
ENST00000374662.4|HSD17B8	0.983378683437388	HSD17B8
ENST00000374656.5|RING1	0.966776384108797	RING1
ENST00000482399.5|VPS52	0.92504386787959	VPS52
ENST00000474973.5|RPS18	0.874241468415493	RPS18
ENST00000451237.3|B3GALT4	0.948316857433109	B3GALT4
ENST00000374617.9|WDR46	0.965246585431389	WDR46
ENST00000463584.1|PFDN6	0.983378683437388	PFDN6
ENST00000497454.6|RGL2	0.904524400978602	RGL2
ENST00000434618.7|TAPBP	0.948257000317654	TAPBP
ENST00000431845.3|ZBTB22	0.956757350708525	ZBTB22
ENST00000266000.10|DAXX	0.892173309907029	DAXX
ENST00000453407.7|XXbac-BPG185D15.13	0.936507812673605	XXbac-BPG185D15.13
ENST00000494082.3|SMIM40	0.936507812673605	SMIM40
ENST00000428849.7|KIFC1	0.941046546195131	KIFC1
ENST00000374516.8|PHF1	0.930233505064405	PHF1
ENST00000374500.10|CUTA	0.852898657696207	CUTA
ENST00000646630.1|SYNGAP1	0.876602038078772	SYNGAP1
ENST00000395064.3|ZBTB9	0.940661617693577	ZBTB9
ENST00000442998.6|BAK1	0.922617447082399	BAK1
ENST00000374316.9|ITPR3	0.930788473193493	ITPR3
ENST00000607484.6|UQCC2	0.968006269720324	UQCC2
ENST00000293756.5|IP6K3	0.956394811500551	IP6K3
ENST00000293760.10|LEMD2	0.952397348150316	LEMD2
ENST00000430124.7|MLN	0.914194395010244	MLN
ENST00000538487.7|GRM4	0.912326239709641	GRM4
ENST00000447654.5|HMGA1	0.91566735426123	HMGA1
ENST00000636500.1|SMIM29	0.798604092092136	SMIM29
ENST00000607016.2|NUDT3	0.903704108161915	NUDT3
ENST00000639725.1|RPS10-NUDT3	0.909180291677593	RPS10-NUDT3
ENST00000644700.1|RPS10	0.909180291677593	RPS10
ENST00000620693.4|PACSIN1	0.927290262145895	PACSIN1
ENST00000374037.8|SPDEF	0.934266482298229	SPDEF
ENST00000374023.8|ILRUN	0.974225864867365	ILRUN
ENST00000374017.3|SNRPC	0.866410816344818	SNRPC
ENST00000192788.6|UHRF1BP1	0.951223321910565	UHRF1BP1
ENST00000650109.1|TAF11	0.91957256526296	TAF11
ENST00000360359.5|ANKS1A	0.913477172315471	ANKS1A
ENST00000611141.4|TCP11	0.864663151624644	TCP11
ENST00000274938.8|SCUBE3	0.945303093302934	SCUBE3
ENST00000229405.8|ZNF76	0.925072246762007	ZNF76
ENST00000316637.7|DEF6	0.956441557549923	DEF6
ENST00000311565.4|PPARD	0.955472863807999	PPARD
ENST00000229769.3|FANCE	0.966868963900075	FANCE
ENST00000322203.7|RPL10A	0.923227182061925	RPL10A
ENST00000338863.13|TEAD3	0.746572889013225	TEAD3
ENST00000229771.11|TULP1	0.954921420249955	TULP1
ENST00000542713.1|FKBP5	0.902052862863042	FKBP5
ENST00000373866.4|ARMC12	0.935543818786206	ARMC12
ENST00000373861.6|CLPSL1	0.9202908717948	CLPSL1
ENST00000259938.7|CLPS	0.965608776620775	CLPS
ENST00000423325.6|SRPK1	0.92149780288798	SRPK1
ENST00000355574.6|SLC26A8	0.911061956557879	SLC26A8
ENST00000229795.7|MAPK14	0.893376729624995	MAPK14
ENST00000211287.9|MAPK13	0.907939768761981	MAPK13
ENST00000357641.10|BRPF3	0.926858411348858	BRPF3
ENST00000636260.2|PNPLA1	0.920833165516262	PNPLA1
ENST00000437635.3|BNIP5	0.924729324720587	BNIP5
ENST00000615781.4|ETV7	0.900912308107263	ETV7
ENST00000454782.3|PXT1	0.920813107621881	PXT1
ENST00000373731.7|KCTD20	0.890948950428372	KCTD20
ENST00000229812.8|STK38	0.962337736276784	STK38
ENST00000373715.11|SRSF3	0.886955629232189	SRSF3
ENST00000405375.5|CDKN1A	0.941504997210491	CDKN1A
ENST00000612677.6|RAB44	0.977365797966593	RAB44
ENST00000244751.7|CPNE5	0.943729558875568	CPNE5
ENST00000373699.6|PPIL1	0.918967873092488	PPIL1
ENST00000480824.7|C6orf89	0.938461572597141	C6orf89
ENST00000647861.1|PI16	0.953614116068393	PI16
ENST00000373616.9|MTCH1	0.953713133405319	MTCH1
ENST00000274963.13|FGD2	0.940876267630046	FGD2
ENST00000373509.6|PIM1	0.863678859796012	PIM1
ENST00000652639.1|TMEM217	0.907033826534088	TMEM217
ENST00000478262.2|RP3-355M6.3	0.863212054190875	RP3-355M6.3
ENST00000373491.3|TBC1D22B	0.935483917266756	TBC1D22B
ENST00000373479.9|RNF8	0.921507801239208	RNF8
ENST00000373451.9|CMTR1	0.914710686659814	CMTR1
ENST00000373408.4|CCDC167	0.910699496795199	CCDC167
ENST00000434837.8|MDGA1	0.948221518793689	MDGA1
ENST00000287218.9|ZFAND3	0.941501623758883	ZFAND3
ENST00000481247.6|BTBD9	0.900451565113016	BTBD9
ENST00000373365.5|GLO1	0.962337736276784	GLO1
ENST00000327475.11|DNAH8	0.934681356499665	DNAH8
ENST00000373256.5|GLP1R	0.975194558609288	GLP1R
ENST00000229903.5|SAYSD1	0.950995018141333	SAYSD1
ENST00000359534.4|KCNK5	0.958500756097112	KCNK5
ENST00000453413.2|KCNK17	0.891357455959388	KCNK17
ENST00000287152.12|KIF6	0.927465109267635	KIF6
ENST00000538976.5|DAAM2	0.969018664712928	DAAM2
ENST00000340692.10|MOCS1	0.923814855169499	MOCS1
ENST00000338305.7|LRFN2	0.954867119416476	LRFN2
ENST00000244565.8|UNC5CL	0.839449933799441	UNC5CL
ENST00000479950.5|OARD1	0.918200189569421	OARD1
ENST00000373161.6|TSPO2	0.837676857649916	TSPO2
ENST00000244669.3|APOBEC2	0.931794615497723	APOBEC2
ENST00000341376.11|NFYA	0.979806992316822	NFYA
ENST00000373127.8|TREML1	0.945303093302934	TREML1
ENST00000373122.8|TREM2	0.939946343834283	TREM2
ENST00000483722.2|TREML2	0.979208285912923	TREML2
ENST00000341495.7|TREML4	0.919630360857999	TREML4
ENST00000244709.9|TREM1	0.920137620893715	TREM1
ENST00000373083.8|NCR2	0.933751719028361	NCR2
ENST00000307972.10|FOXP4	0.925140350243934	FOXP4
ENST00000419164.6|MDFI	0.892680546643815	MDFI
ENST00000424495.2|TFEB	1	TFEB
ENST00000373025.7|PGC	0.925699980880242	PGC
ENST00000373018.7|FRS3	0.967309318432595	FRS3
ENST00000456057.5|RP11-298J23.10	0.857246140967684	RP11-298J23.10
ENST00000359201.6|PRICKLE4	0.858376597468539	PRICKLE4
ENST00000398884.7|TOMM6	0.921783504404039	TOMM6
ENST00000394253.7|USP49	0.91883477733337	USP49
ENST00000684631.1|RP5-973N23.5	0.940938538607334	RP5-973N23.5
ENST00000265350.9|MED20	0.940938538607334	MED20
ENST00000230340.9|BYSL	0.903057162733439	BYSL
ENST00000511642.5|CCND3	0.923094040395929	CCND3
ENST00000372977.8|TAF8	0.941229174728893	TAF8
ENST00000341865.9|C6orf132	0.930956125982267	C6orf132
ENST00000394237.6|GUCA1ANB	0.88008497915645	GUCA1ANB
ENST00000679182.1|GUCA1A	0.873268467564383	GUCA1A
ENST00000230361.4|GUCA1B	0.93627132481718	GUCA1B
ENST00000053468.4|MRPS10	0.978855442461663	MRPS10
ENST00000541110.5|TRERF1	0.936086065039742	TRERF1
ENST00000372899.6|UBR2	0.956356763911546	UBR2
ENST00000372901.2|UBR2	0.956356763911546	UBR2
ENST00000230381.7|PRPH2	0.972198796564731	PRPH2
ENST00000372876.2|TBCC	0.939137162493243	TBCC
ENST00000314073.9|BICRAL	0.902972450272576	BICRAL
ENST00000493763.7|RPL7L1	0.852156441019369	RPL7L1
ENST00000408925.4|C6orf226	0.966392012407282	C6orf226
ENST00000616441.2|PTCRA	0.956692852334724	PTCRA
ENST00000372836.5|CNPY3	0.948472141898671	CNPY3
ENST00000372808.4|GNMT	0.933578681098411	GNMT
ENST00000304611.13|PEX6	0.98692687329316	PEX6
ENST00000485511.6|PPP2R5D	0.938482444000851	PPP2R5D
ENST00000642555.1|MEA1	0.913441335855996	MEA1
ENST00000244670.12|KLHDC3	0.913052124012811	KLHDC3
ENST00000244496.6|RRP36	0.859823736313672	RRP36
ENST00000674100.1|CUL7	0.947060064561795	CUL7
ENST00000467906.5|KLC4	0.918772821777218	KLC4
ENST00000388752.8|MRPL2	0.893871403573584	MRPL2
ENST00000230419.9|PTK7	0.943034639049109	PTK7
ENST00000265354.6|SRF	0.900401832920144	SRF
ENST00000252050.9|CUL9	0.933986937854954	CUL9
ENST00000259750.9|TTBK1	0.866487333740572	TTBK1
ENST00000372585.10|SLC22A7	0.93872252075848	SLC22A7
ENST00000372569.8|CRIP3	0.89212561038326	CRIP3
ENST00000361428.3|ZNF318	0.922579801632986	ZNF318
ENST00000244533.7|ABCC10	0.930413176443043	ABCC10
ENST00000357338.3|DLK2	0.927804446077082	DLK2
ENST00000612912.4|TJAP1	0.913860197241193	TJAP1
ENST00000372441.1|LRRC73	0.933204738204602	LRRC73
ENST00000646700.1|POLR1C	0.937747542099941	POLR1C
ENST00000460547.6|YIPF3	0.938087630494816	YIPF3
ENST00000265351.12|XPO5	0.942504353295279	XPO5
ENST00000372236.9|POLH	0.922617447082399	POLH
ENST00000307126.10|GTPBP2	0.894813666607366	GTPBP2
ENST00000451025.6|MAD2L1BP	0.892173309907029	MAD2L1BP
ENST00000372165.8|RSPH9	0.893425095303526	RSPH9
ENST00000372133.8|MRPS18A	0.937747542099941	MRPS18A
ENST00000372067.8|VEGFA	0.794331934930472	VEGFA
ENST00000672860.2|VEGFA	0.794331934930472	VEGFA
ENST00000372014.5|MRPL14	0.906437188223898	MRPL14
ENST00000259746.13|TMEM63B	0.93076792092465	TMEM63B
ENST00000398776.2|CAPN11	0.913338175638856	CAPN11
ENST00000573382.3|MYMX	0.917526643838697	MYMX
ENST00000651428.1|SLC29A1	0.9281940946371	SLC29A1
ENST00000371554.2|HSP90AB1	0.867319070029828	HSP90AB1
ENST00000619636.4|SLC35B2	0.816920783037492	SLC35B2
ENST00000275015.9|NFKBIE	0.845201891290575	NFKBIE
ENST00000451188.7|TMEM151B	0.922834223685645	TMEM151B
ENST00000371505.5|TCTE1	0.925661726095407	TCTE1
ENST00000244571.5|AARS2	0.937471684680651	AARS2
ENST00000674044.1|SPATS1	0.830321477349084	SPATS1
ENST00000371477.4|CDC5L	0.936409073433663	CDC5L
ENST00000371459.6|SUPT3H	0.920407183854554	SUPT3H
ENST00000646519.1|RUNX2	0.852481747183486	RUNX2
ENST00000185206.12|CLIC5	0.898441280141278	CLIC5
ENST00000321037.5|ENPP4	0.867107545900688	ENPP4
ENST00000371383.7|ENPP5	0.89227733669804	ENPP5
ENST00000371374.6|RCAN2	0.906391505432488	RCAN2
ENST00000275016.3|CYP39A1	0.919048855441235	CYP39A1
ENST00000371347.10|SLC25A27	0.85309837375552	SLC25A27
ENST00000316081.11|TDRD6	0.90950619727612	TDRD6
ENST00000274793.12|PLA2G7	0.943570653536664	PLA2G7
ENST00000230588.9|MEP1A	0.946938161707025	MEP1A
ENST00000283296.12|ADGRF5	0.911109875903307	ADGRF5
ENST00000371253.7|ADGRF1	0.907307127228136	ADGRF1
ENST00000296861.2|TNFRSF21	0.946025700969624	TNFRSF21
ENST00000359314.5|CD2AP	0.932175852321126	CD2AP
ENST00000467205.6|ADGRF2	0.902052862863042	ADGRF2
ENST00000283303.3|ADGRF4	0.809621804133096	ADGRF4
ENST00000489301.6|OPN5	0.930131250117763	OPN5
ENST00000339488.9|PTCHD4	0.832321186709661	PTCHD4
ENST00000274813.4|MMUT	0.903214729584332	MMUT
ENST00000335783.4|CENPQ	0.904909221550393	CENPQ
ENST00000371197.9|GLYATL3	0.899545629978836	GLYATL3
ENST00000371194.7|C6orf141	0.855350869192119	C6orf141
ENST00000646272.1|RHAG	0.925456644942513	RHAG
ENST00000618917.4|CRISP2	0.934772883604664	CRISP2
ENST00000433368.6|CRISP3	0.843550054972148	CRISP3
ENST00000304801.6|PGK2	0.92157676965708	PGK2
ENST00000335847.9|CRISP1	0.893548076627427	CRISP1
ENST00000322066.4|DEFB114	0.888421532367916	DEFB114
ENST00000371148.3|DEFB110	0.922450922744734	DEFB110
ENST00000651554.2|DEFB112	0.886777013958664	DEFB112
ENST00000008391.4|TFAP2D	0.927278010469319	TFAP2D
ENST00000393655.4|TFAP2B	0.838688600875391	TFAP2B
ENST00000371117.8|PKHD1	0.911934775184547	PKHD1
ENST00000648244.1|IL17A	0.925182345238224	IL17A
ENST00000336123.5|IL17F	0.93661953352716	IL17F
ENST00000616552.4|MCM3	0.810146343709099	MCM3
ENST00000442253.3|PAQR8	0.946774498118279	PAQR8
ENST00000371068.11|EFHC1	0.919888589039752	EFHC1
ENST00000182527.4|TRAM2	0.952211453447103	TRAM2
ENST00000211314.5|TMEM14A	0.881498665275453	TMEM14A
ENST00000493422.3|GSTA2	0.949466284397883	GSTA2
ENST00000334575.6|GSTA1	0.92245322650022	GSTA1
ENST00000370989.6|GSTA5	0.92245322650022	GSTA5
ENST00000211122.4|GSTA3	0.936393157691042	GSTA3
ENST00000370963.9|GSTA4	0.92245322650022	GSTA4
ENST00000356971.3|CILK1	0.929727180128706	CILK1
ENST00000323557.12|FBXO9	0.961575539097677	FBXO9
ENST00000259803.8|GCM1	0.888062003120994	GCM1
ENST00000370918.8|ELOVL5	0.841039305793485	ELOVL5
ENST00000650454.1|GCLC	0.967219896379218	GCLC
ENST00000370905.4|KLHL31	0.970251406174907	KLHL31
ENST00000370888.6|LRRC1	0.910397419455399	LRRC1
ENST00000514921.5|MLIP	0.884522499157622	MLIP
ENST00000259782.9|TINAG	0.87550133735833	TINAG
ENST00000306858.8|FAM83B	0.963045977994707	FAM83B
ENST00000615358.4|HCRTR2	0.905378783391168	HCRTR2
ENST00000340465.2|GFRAL	0.897362638465881	GFRAL
ENST00000398661.6|HMGCLL1	0.957317184867579	HMGCLL1
ENST00000370830.4|BMP5	0.888691040496999	BMP5
ENST00000244728.10|COL21A1	0.948177476318714	COL21A1
ENST00000680361.1|DST	0.933748386340493	DST
ENST00000370748.7|BEND6	0.90754882244604	BEND6
ENST00000545356.5|KIAA1586	0.93458779704728	KIAA1586
ENST00000370708.8|ZNF451	0.93458779704728	ZNF451
ENST00000370693.5|BAG2	0.888983058158223	BAG2
ENST00000468148.6|RAB23	0.890864869673483	RAB23
ENST00000672107.1|PRIM2	0.954351181145976	PRIM2
ENST00000675091.1|KHDRBS2	0.907118851664682	KHDRBS2
ENST00000370659.1|FKBP1C	0.955029238766341	FKBP1C
ENST00000370657.9|LGSN	0.890006566808561	LGSN
ENST00000648894.1|PTP4A1	0.919092964633744	PTP4A1
ENST00000370651.7|RP5-1148A21.4	0.831142387829635	RP5-1148A21.4
ENST00000262043.8|PHF3	0.888191481398118	PHF3
ENST00000503581.6|EYS	0.912811980566291	EYS
ENST00000684661.1|ADGRB3	0.887317420492592	ADGRB3
ENST00000649934.3|LMBRD1	0.970447464070553	LMBRD1
ENST00000620364.5|COL19A1	0.915417900601976	COL19A1
ENST00000357250.11|COL9A1	0.929221868593146	COL9A1
ENST00000418814.7|FAM135A	0.890709936552217	FAM135A
ENST00000370474.4|SDHAF4	0.965893242166264	SDHAF4
ENST00000370455.8|SMAP1	0.975715509362435	SMAP1
ENST00000230053.11|B3GAT2	0.94975379162082	B3GAT2
ENST00000370435.5|OGFRL1	0.854513360611576	OGFRL1
ENST00000342056.6|KCNQ5	0.915601221782051	KCNQ5
ENST00000423730.3|RP11-257K9.8	0.930173275051062	RP11-257K9.8
ENST00000370388.4|KHDC1L	0.949050177373219	KHDC1L
ENST00000370384.7|KHDC1	0.898143386819909	KHDC1
ENST00000370370.4|DPPA5	0.884781872550801	DPPA5
ENST00000370367.4|KHDC3L	0.95267195360118	KHDC3L
ENST00000370363.5|OOEP	0.873262697503517	OOEP
ENST00000370336.5|DDX43	0.925799386230466	DDX43
ENST00000370315.4|CGAS	0.933885440435925	CGAS
ENST00000498286.6|MTO1	0.907897143745338	MTO1
ENST00000676547.1|EEF1A1	0.929050642687279	EEF1A1
ENST00000355773.6|SLC17A5	0.928464327688303	SLC17A5
ENST00000437994.6|CD109	0.924440623552087	CD109
ENST00000322507.13|COL12A1	0.900389996803255	COL12A1
ENST00000370081.6|COX7A2	0.83076734483669	COX7A2
ENST00000674104.1|TMEM30A	0.927541829451974	TMEM30A
ENST00000393004.6|FILIP1	0.872971037506461	FILIP1
ENST00000447266.7|SENP6	0.952463810602845	SENP6
ENST00000369981.7|MYO6	0.929494267728936	MYO6
ENST00000369950.8|IMPG1	0.906215028354667	IMPG1
ENST00000369947.5|HTR1B	0.957116005604062	HTR1B
ENST00000602452.3|MEI4	0.947629328319892	MEI4
ENST00000369940.7|IRAK1BP1	0.876405468790807	IRAK1BP1
ENST00000275034.5|PHIP	0.905612337369669	PHIP
ENST00000620514.1|HMGN3	0.886988708385363	HMGN3
ENST00000392959.5|LCA5	0.916749504348723	LCA5
ENST00000369838.6|SH3BGRL2	0.915061155822555	SH3BGRL2
ENST00000369816.5|ELOVL4	0.964949380414119	ELOVL4
ENST00000509894.5|TTK	0.909677156460607	TTK
ENST00000320393.9|BCKDHB	0.957315558533072	BCKDHB
ENST00000369754.7|TENT5A	0.858416729368578	TENT5A
ENST00000306270.12|IBTK	0.876339575353206	IBTK
ENST00000535040.4|TPBG	0.939786887433495	TPBG
ENST00000505226.1|UBE3D	0.954759709200281	UBE3D
ENST00000237163.9|DOP1A	0.922968059049813	DOP1A
ENST00000513973.6|PGM3	0.939070889292765	PGM3
ENST00000369724.5|RWDD2A	0.94532839072013	RWDD2A
ENST00000369705.4|ME1	0.962934380969409	ME1
ENST00000369700.4|PRSS35	0.908757130712127	PRSS35
ENST00000521485.5|SNAP91	0.913383368205958	SNAP91
ENST00000369689.5|RIPPLY2	0.958061979711041	RIPPLY2
ENST00000369681.10|CYB5R4	0.884262985382797	CYB5R4
ENST00000257776.5|MRAP2	0.907372387915205	MRAP2
ENST00000403245.8|CEP162	0.898986293945067	CEP162
ENST00000369663.10|TBX18	0.94781532834395	TBX18
ENST00000369651.7|NT5E	0.859587130191293	NT5E
ENST00000683583.1|SNX14	0.924888261319956	SNX14
ENST00000682083.1|RP11-321N4.5	0.9648450244254	RP11-321N4.5
ENST00000616122.5|SYNCRIP	0.926620006628722	SYNCRIP
ENST00000305344.7|HTR1E	0.942071125698453	HTR1E
ENST00000630630.2|CGA	0.953693955646479	CGA
ENST00000369577.8|ZNF292	0.957374337363713	ZNF292
ENST00000525899.6|GJB7	0.870057919873052	GJB7
ENST00000392863.6|SMIM8	0.904909221550393	SMIM8
ENST00000608326.1|C6orf163	0.930752332955031	C6orf163
ENST00000489338.6|CFAP206	0.897500228730662	CFAP206
ENST00000507897.5|RP3-382I10.7	0.917127023994434	RP3-382I10.7
ENST00000369552.9|SLC35A1	0.972678876885483	SLC35A1
ENST00000369536.10|RARS2	0.964912898620694	RARS2
ENST00000257789.4|ORC3	0.944804134126635	ORC3
ENST00000257787.6|AKIRIN2	0.973654599685256	AKIRIN2
ENST00000237201.2|SPACA1	0.923790267213474	SPACA1
ENST00000551417.2|CNR1	0.87153664549991	CNR1
ENST00000369485.9|RNGTT	0.935449113064804	RNGTT
ENST00000336032.4|PNRC1	0.898820118555488	PNRC1
ENST00000452027.3|SRSF12	0.913285168431189	SRSF12
ENST00000275072.5|PM20D2	0.943423704508902	PM20D2
ENST00000611484.4|GABRR1	0.912039887899313	GABRR1
ENST00000402938.4|GABRR2	0.899546912810296	GABRR2
ENST00000435041.3|UBE2J1	0.978681903327615	UBE2J1
ENST00000369415.9|RRAGD	0.939754699500885	RRAGD
ENST00000339746.9|ANKRD6	0.833187385788925	ANKRD6
ENST00000523377.2|LYRM2	0.950199364765155	LYRM2
ENST00000369393.8|MDN1	0.928711100695137	MDN1
ENST00000551025.4|CASP8AP2	0.923364463517486	CASP8AP2
ENST00000257749.9|BACH2	0.902754342277977	BACH2
ENST00000369329.8|MAP3K7	0.916425101530417	MAP3K7
ENST00000681130.1|EPHA7	0.939907949336007	EPHA7
ENST00000682663.1|MANEA	0.937999074030487	MANEA
ENST00000302103.6|FUT9	0.844995812912665	FUT9
ENST00000369278.5|UFL1	0.956536303924855	UFL1
ENST00000450218.6|FHL5	0.910832586804627	FHL5
ENST00000229955.4|GPR63	0.941998074931278	GPR63
ENST00000316149.8|NDUFAF4	0.911386002677887	NDUFAF4
ENST00000536676.5|KLHL32	0.909849440550277	KLHL32
ENST00000275053.8|MMS22L	0.923237420030013	MMS22L
ENST00000328345.8|POU3F2	0.939255766276423	POU3F2
ENST00000369244.7|FBXL4	0.849852032469106	FBXL4
ENST00000389677.6|FAXC	0.923623013067696	FAXC
ENST00000254759.8|COQ3	0.921068136104052	COQ3
ENST00000681615.1|PNISR	0.892249359216617	PNISR
ENST00000327681.10|USP45	0.85137404303562	USP45
ENST00000452647.3|TSTD3	0.86057951065609	TSTD3
ENST00000326298.8|CCNC	0.880667402201273	CCNC
ENST00000369214.2|PRDM13	0.919721850091207	PRDM13
ENST00000281806.7|MCHR2	0.908609508949505	MCHR2
ENST00000369208.8|SIM1	0.912090468642366	SIM1
ENST00000369162.7|ASCC3	0.872593053074596	ASCC3
ENST00000682090.1|GRIK2	0.93993844397992	GRIK2
ENST00000416605.6|HACE1	0.940453500320937	HACE1
ENST00000345080.5|LIN28B	0.982665917350795	LIN28B
ENST00000314641.10|BVES	0.892848601880149	BVES
ENST00000254765.4|POPDC3	0.936517369600074	POPDC3
ENST00000652536.2|PREP	0.920170042968111	PREP
ENST00000369096.9|PRDM1	0.84054244101047	PRDM1
ENST00000369076.8|ATG5	0.906216678575105	ATG5
ENST00000633556.3|CRYBG1	0.918474127731459	CRYBG1
ENST00000369063.8|RTN4IP1	0.885012761778017	RTN4IP1
ENST00000369046.8|QRSL1	0.918807706063015	QRSL1
ENST00000619133.4|CD24	0.949885813730013	CD24
ENST00000405204.6|MTRES1	0.962846774216502	MTRES1
ENST00000429433.3|BEND3	0.899242536065288	BEND3
ENST00000369037.9|PDSS2	0.92496510525819	PDSS2
ENST00000317357.10|SOBP	0.928201674011258	SOBP
ENST00000369020.8|SCML4	0.915616083998973	SCML4
ENST00000369002.9|SEC63	0.95742475711352	SEC63
ENST00000193322.8|OSTM1	0.925494123500338	OSTM1
ENST00000368986.9|NR2E1	0.936555685041825	NR2E1
ENST00000368979.6|SNX3	0.947125673532728	SNX3
ENST00000368977.9|AFG1L	0.947471625852074	AFG1L
ENST00000343882.10|FOXO3	0.948532722705543	FOXO3
ENST00000392644.9|ARMC2	0.914079401846564	ARMC2
ENST00000436639.6|SESN1	0.895457720735914	SESN1
ENST00000517392.6|CEP57L1	0.8840958018748	CEP57L1
ENST00000310786.10|CD164	0.943106582520535	CD164
ENST00000424445.6|PPIL6	0.963905136422607	PPIL6
ENST00000258052.8|SMPD2	0.947239930245296	SMPD2
ENST00000630715.2|MICAL1	0.823439270496481	MICAL1
ENST00000230122.4|ZBTB24	0.907168292077851	ZBTB24
